_id,Uid,Техместо,Наименование,Диспетчерское наименование,Класс
65a2361a96b9132bd04d7b9c,3195774a-91e2-45f6-8ae5-a277e979f886,PS110-000231,ПС 110 кВ Рыбинская,ПС 110 кВ Рыбинская,Substation
65a2361a96b9132bd04d7b9d,31a96f20-029c-4dc3-940f-b78fa756f5c2,PS110-000400,ПС 110 кВ Энергетик,ПС 110 кВ Энергетик,Substation
65a2361a96b9132bd04d7b9e,31d166fe-0ead-432a-bc4a-8801105ece45,PS110-000320,ПС 110 кВ Поканаевская,ПС 110 кВ Поканаевка,Substation
65a2361a96b9132bd04d7b9f,3250bdd2-82ff-4d3f-bd17-53df8a4a2e5d,PS110-000476,ПС 110 кВ Мирная,ПС 110 кВ Мирная,Substation
65a2361a96b9132bd04d7ba0,32582146-5ead-4482-b3f4-68af8be6ed88,PS110-000822,ПС 110 кВ Турга,ПС 110 кВ Турга,Substation
65a2361a96b9132bd04d7ba1,334f4177-7ee7-419b-885d-00492a0b3da1,PS110-000234,ПС 110 кВ Велижановская,ПС 110 кВ Велижановская,Substation
65a2361a96b9132bd04d7ba2,339595f0-f317-4728-b090-ee3a5e1a9d5a,PS110-000796,ПС 110 кВ Угдан,ПС 110 кВ Угдан,Substation
65a2361a96b9132bd04d7ba3,33a905ba-01f3-4934-995c-e66758b82a57,PS110-000293,ПС 110 кВ Чистюньская,ПС 110 кВ Чистюньская,Substation
65a2361a96b9132bd04d7ba4,33C6C5A3-2C8F-4091-9DF5-6B06A29CF5A8,PS110-001027,ПС 110 кВ 827 Объект,ПС 110 кВ Обьект 827,Substation
65a2361a96b9132bd04d7ba5,343db6bd-4300-4f9e-93b4-0bf2164bd954,PS110-000570,ПС 110 кВ Коммунальная,ПС 110 кВ Коммунальная,Substation
65a2361a96b9132bd04d7ba6,34a72097-641c-45b5-92a8-1d4bf67545e6,PS110-000528,ПС 110 кВ Фильтровальная,ПС 110 кВ Фильтровальная,Substation
65a2361a96b9132bd04d7ba7,356c971f-492d-4927-8d75-5cdc596e3cb0,PS110-000567,ПС 110 кВ Вахрушевская,ПС 110 кВ Вахрушевская,Substation
65a2361a96b9132bd04d7ba8,357827c7-6016-4904-8fd1-10deeed7d26a,PS110-001199,ПС 110 кВ Распадская-6,ПС 110 кВ Распадская-6,Substation
65a2361a96b9132bd04d7ba9,35cb71ce-d0e1-47f0-9c5a-0b05b7d2dbf7,PS110-000224,ПС 110 кВ Волчнобурлинская,ПС 110 кВ Волчнобурлинская,Substation
65a2361a96b9132bd04d7baa,35cdfc48-c313-4add-b32c-5892762f351a,PS110-000548,ПС 110 кВ КФЗ-1,ПС 110 кВ КФЗ-1,Substation
65a2361a96b9132bd04d7bab,35d57cfc-fb47-41d6-95b0-ffc4758d255b,PS110-000448,ПС 110 кВ Мотыгино,ПС 110 кВ Мотыгино,Substation
65a2361a96b9132bd04d7bac,35ff8eb2-ac03-4c43-a4cd-5c289d6055fb,PS110-000206,ПС 110 кВ Серебропольская,ПС 110 кВ Серебропольская,Substation
65a2361a96b9132bd04d7bad,36301120-db67-4b4a-938e-9177a9dfce53,PS110-000181,ПС 110 кВ Безрукавская,ПС 110 кВ Безрукавская,Substation
65a2361a96b9132bd04d7bae,37208758-2653-4211-af2c-989a4a441e7c,PS110-000808,ПС 110 кВ Мордой,ПС 110 кВ Мордой,Substation
65a2361a96b9132bd04d7baf,373962fa-5512-4466-a59a-7a4c95e45932,PS110-000436,ПС 110 кВ Богучаны,ПС 110 кВ Богучаны,Substation
65a2361a96b9132bd04d7bb0,373ae7b6-cbb3-45d2-8501-01d34596cd45,PS110-000335,ПС 110 кВ Тюхтет,ПС 110 кВ Тюхтет,Substation
65a2361a96b9132bd04d7bb1,378168e2-722f-442d-af9f-00df3b3135f4,PS110-000277,ПС 110 кВ Арбузовская,ПС 110 кВ Арбузовская,Substation
65a2361a96b9132bd04d7bb2,382abeb3-44bb-4366-8542-78316a2e3340,PS110-000428,ПС 110 кВ Новая Сыда,ПС 110 кВ Новая Сыда,Substation
65a2361a96b9132bd04d7bb3,386f2ae3-5419-4f8b-b32b-c7334b168622,PS110-000323,ПС 110 кВ Дзержинская (ВЭС),ПС 110 кВ Дзержинская,Substation
65a2361a96b9132bd04d7bb4,389d9b68-890c-4813-b69b-00842200ac9c,PS110-000339,ПС 110 кВ Назаровская,ПС 110 кВ Назаровская,Substation
65a2361a96b9132bd04d7bb5,38d07758-bf79-419a-9d5b-4fa092d7ccbd,PS110-000278,ПС 110 кВ Весенняя,ПС 110 кВ Весенняя,Substation
65a2361a96b9132bd04d7bb6,39857595-94d2-4854-bb14-46dfa5ed25fa,PS110-000401,ПС 110 кВ Береговая,ПС 110 кВ Береговая (КЭС),Substation
65a2361a96b9132bd04d7bb7,399e7b01-3225-4d33-9c14-d7c40ef507ee,PS110-000015,ПС 110 кВ Дмитриевская,ПС 110 кВ Дмитриевская,Substation
65a2361a96b9132bd04d7bb8,3b03adc0-6451-45de-b48a-d59b7d4e2df7,PS110-000521,ПС 110 кВ Кирова-Западная,ПС 110 кВ Кирова-Западная,Substation
65a2361a96b9132bd04d7bb9,3b25338c-48fe-441a-b6f2-6b9bcb114b7e,PS110-000557,ПС 110 кВ Степная,ПС 110 кВ Степная,Substation
65a2361a96b9132bd04d7bba,3b6fc5fd-43b3-40a1-9f4c-5c2b4b9d26dc,PS110-000435,ПС 110 кВ Заледеево,ПС 110 кВ Заледеево,Substation
65a2361a96b9132bd04d7bbb,3c3586a9-0293-406e-a8c5-6a23ce12a4ae,PS110-000371,ПС 110 кВ Весна-2,ПС 110 кВ Весна-2,Substation
65a2361a96b9132bd04d7bbc,3c3bb246-66f2-472f-8859-5afb94faefe7,PS110-000131,ПС 110 кВ Предгорная,ПС 110 кВ Предгорная,Substation
65a2361a96b9132bd04d7bbd,3c4635e5-be8c-4a34-98a9-1056452c9fe5,PS110-000029,ПС 110 кВ Баянгол,ПС 110 кВ Баянгол,Substation
65a2361a96b9132bd04d7bbe,3cacef3c-69bf-4339-8ff4-093c9ce3467a,PS110-000244,ПС 110 кВ Камышенская,ПС 110 кВ Камышенская,Substation
65a2361a96b9132bd04d7bbf,3d779fc3-4c42-48ac-8be5-3e6e86840bdb,PS110-000786,ПС 110 кВ Заречная,ПС 110 кВ Заречная,Substation
65a2361a96b9132bd04d7bc0,3dfa9135-f03b-401d-b80a-86553985cd1c,PS110-000456,ПС 110 кВ Бородинская,ПС 110 кВ Бородинская,Substation
65a2361a96b9132bd04d7bc1,3e5126f4-68c1-4d43-aa6c-9f404af8563b,PS110-000255,ПС 110 кВ Анисимовская,ПС 110 кВ Анисимовская,Substation
65a2361a96b9132bd04d7bc2,3e545db6-7472-4764-ad40-58b9952f856e,PS110-000348,ПС 110 кВ Горячегорская,ПС 110 кВ Горячегорская,Substation
65a2361a96b9132bd04d7bc3,3fa9dfcd-8bd3-4102-b426-72de084e11c0,PS110-000143,ПС 110 кВ Шульгинская,ПС 110 кВ Шульгинская,Substation
65a2361a96b9132bd04d7bc4,3fe455f5-af9b-44f3-a594-b745b5a4d24b,PS110-000176,ПС 110 кВ Михайловская,ПС 110 кВ Михайловская,Substation
65a2361a96b9132bd04d7bc5,4006d584-551c-419c-865b-664b7f0e07aa,PS110-000778,ПС 110 кВ Малета,ПС 110 кВ Малета,Substation
65a2361a96b9132bd04d7bc6,40133714-bd00-47fa-a057-a04511f654a1,PS110-000123,ПС 110 кВ Насосная,ПС 110 кВ Насосная,Substation
65a2361a96b9132bd04d7bc7,4035ec6b-182f-4d4f-b19b-58534ee4d2ee,PS110-000906,ПС 110 кВ Алтайвагон,ПС 110 кВ Алтайвагон,Substation
65a2361a96b9132bd04d7bc8,407E789D-6222-48A6-8241-53347078FD7A,PS110-001243,ПС 110 кВ Карьерная,ПС 110 кВ Карьерная,Substation
65a2361a96b9132bd04d7bc9,40872b60-82ce-46b2-993b-4cd6d4e018a9,PS110-000221,ПС 110 кВ Гоноховская,ПС 110 кВ Гоноховская,Substation
65a2361a96b9132bd04d7bca,40a357c6-3149-4d98-a335-33cf271df8d2,PS110-000518,ПС 110 кВ Больничная,ПС 110 кВ Больничная,Substation
65a2361a96b9132bd04d7bcb,41c28070-1bf7-4f87-baba-ac2be4b437ac,PS110-000559,ПС 110 кВ Ширпотреб,ПС 110 кВ Ширпотреб,Substation
65a2361a96b9132bd04d7bcc,42640d91-8688-4f6c-b015-1940e403af72,PS110-000127,ПС 110 кВ Беренжак,ПС 110 кВ Беренжак,Substation
65a2361a96b9132bd04d7bcd,42b26100-4848-4f2b-ba78-b6c3c187e939,PS110-000180,ПС 110 кВ Поспелихинская,ПС 110 кВ Поспелихинская,Substation
65a2361a96b9132bd04d7bce,42ee08ce-a7d0-41fe-b121-f1876707fe9f,PS110-001044,ПС 110 кВ Промышленная,ПС 110 кВ Промышленная,Substation
65a2361a96b9132bd04d7bcf,43123382-5dc0-498d-9378-ffc34ae5cf91,PS110-000393,ПС 110 кВ Шелковый комбинат,ПС 110 кВ Шелковый комбинат,Substation
65a2361a96b9132bd04d7bd0,4340352f-81b6-4839-8bbc-add4dcdc4a61,PS110-000290,ПС 110 кВ Победим,ПС 110 кВ Победим,Substation
65a2361a96b9132bd04d7bd1,434b8d05-682f-467c-a357-c27764da7baf,PS110-000509,ПС 110 кВ Шестаковская,ПС 110 кВ Шестаковская,Substation
65a2361a96b9132bd04d7bd2,4419f644-1099-4df9-b790-5992c4d10eca,PS110-000425,ПС 110 кВ Шушенская городская,ПС 110 кВ Шушенская-городская,Substation
65a2361a96b9132bd04d7bd3,442fddb0-f7c7-48c4-96da-28a26f71973c,PS110-000566,ПС 110 кВ Афонинская,ПС 110 кВ Афонинская,Substation
65a2361a96b9132bd04d7bd4,44352e07-c374-4670-8edc-b0f0e9725e09,PS110-000321,ПС 110 кВ Решоты,ПС 110 кВ Решоты,Substation
65a2361a96b9132bd04d7bd5,448536c1-fedf-45b2-8841-783278295c5f,PS110-000498,ПС 110 кВ Комплексная,ПС 110 кВ Комплексная,Substation
65a2361a96b9132bd04d7bd6,448c52fa-0bbc-4410-a6c4-b46b4b75010b,PS110-000913,ПС 110 кВ Бурсоль,,Substation
65a2361a96b9132bd04d7bd7,45639397-ec10-4936-bce2-a53d2b1dd765,PS110-000067,ПС 110 кВ Тарбагатай,ПС 110 кВ Тарбагатай,Substation
65a2361a96b9132bd04d7bd8,458aa2ad-f23a-47c9-9057-c8a8774762eb,PS110-000395,ПС 110 кВ ГПП-2 ЦБК,ПС 110 кВ ГПП-2 ЦБК,Substation
65a2361a96b9132bd04d7bd9,45a8da1c-bc8e-4ef5-ab28-72c6ee683f35,PS110-000151,ПС 110 кВ Угреневская,ПС 110 кВ Угреневская,Substation
65a2361a96b9132bd04d7bda,45ab43eb-14b2-4d08-b4c6-199d17851ad7,PS110-000078,ПС 110 кВ Петропавловка,ПС 110 кВ Петропавловка,Substation
65a2361a96b9132bd04d7bdb,45d91d62-a255-4a0f-ba0b-cb451eed0d39,PS110-000165,ПС 110 кВ Целинная,ПС 110 кВ Целинная,Substation
65a2361a96b9132bd04d7bdc,45e5a5c0-7ac0-4a6f-9c65-0a18d2d18a4e,PS110-001273,ПС 110 кВ Пионерная,ПС 110 кВ Пионерная,Substation
65a2361a96b9132bd04d7bdd,460e3475-586e-4025-b2c8-1316a91d347d,PS110-000533,ПС 110 кВ Мундыбашская,ПС 110 кВ Мундыбашская,Substation
65a2361a96b9132bd04d7bde,4612519a-0f80-4fb4-a59f-4c2ea208246b,PS110-000453,ПС 110 кВ Троица,ПС 110 кВ Троица,Substation
65a2361a96b9132bd04d7bdf,46284000-ced7-4d59-a15d-828365326ee4,PS110-000336,ПС 110 кВ Водозабор,ПС 110 кВ Водозабор,Substation
65a2361a96b9132bd04d7be0,48336064-8b58-4f22-a8cf-06f78df75113,PS110-000292,ПС 110 кВ Топчихинская,ПС 110 кВ Топчихинская,Substation
65a2361a96b9132bd04d7be1,48d5accf-d0a3-4386-a698-5f9702671717,PS110-000138,ПС 110 кВ Мостовая (А),ПС 110 кВ Мостовая,Substation
65a2361a96b9132bd04d7be2,48deea6a-2afe-4cd7-b671-5adc8a8e8c42,PS110-000048,ПС 110 кВ Исинга,ПС 110 КВ ИСИНГА,Substation
65a2361a96b9132bd04d7be3,4917df7c-2b05-4ea6-9fa0-6007e5ee8623,PS110-000527,ПС 110 кВ Полысаевская-3,ПС 110 кВ Полысаевская-3,Substation
65a2361a96b9132bd04d7be4,492e1eae-da7c-48e0-802e-3e63f700c41e,PS110-000046,ПС 110 кВ Романовка,ПС 110 КВ РОМАНОВКА,Substation
65a2361a96b9132bd04d7be5,49461810-6b7d-49b4-8bf7-3a455d173afe,PS110-000016,ПС 110 кВ Лесосибирский КЭЗ,ПС 110 кВ Лесосибирский КЭЗ,Substation
65a2361a96b9132bd04d7be6,4948b07f-0c21-42dc-a5ef-e304a1276437,PS110-000088,ПС 110 кВ Ининская,ПС 110 кВ Ининская,Substation
65a2361a96b9132bd04d7be7,494e3814-27af-4045-8322-89b6245c4340,PS110-000152,ПС 110 кВ ГПП-4,ПС 110 кВ ГПП-4,Substation
65a2361a96b9132bd04d7be8,495fdb13-fc05-47d3-b442-4696ed49a6e9,PS110-000307,ПС 110 кВ Огневская,ПС 110 кВ Огневская,Substation
65a2361a96b9132bd04d7be9,49aedefc-2588-4bbe-8070-0845492d6ff1,PS110-000783,ПС 110 кВ Антипиха,ПС 110 кВ Антипиха,Substation
65a2361a96b9132bd04d7bea,4a5faa71-aa28-4206-8c26-1761fcc63367,PS110-000186,ПС 110 кВ Озерно-Кузнецовская,ПС 110 кВ Озерно-Кузнецовская,Substation
65a2361a96b9132bd04d7beb,4af9c17b-eab8-49a4-a23c-a271d7e662f6,PS110-000497,ПС 110 кВ Воинская,ПС 110 кВ Воинская,Substation
65a2361a96b9132bd04d7bec,4bdc09e9-548c-4bfb-952d-d545fefaadd8,PS110-000568,ПС 110 кВ Зенковская,ПС 110 кВ Зенковская,Substation
65a2361a96b9132bd04d7bed,4c394ab0-e3cc-4c3a-bc5c-22f92dd2ca17,PS110-000809,ПС 110 кВ Урейск,ПС 110 кВ Урейск,Substation
65a2361a96b9132bd04d7bee,4c3fe5dd-5a81-4860-a308-33101a9146dc,PS110-000310,ПС 110 кВ Георгиевка,ПС 110 кВ Георгиевка,Substation
65a2361a96b9132bd04d7bef,4c4d6389-21d9-4527-84cb-66179513cfec,PS110-001235,ПС 110 кВ Бутунтай,ПС 110 кВ Бутунтай,Substation
65a2361a96b9132bd04d7bf0,4ca2202b-2fdf-4a6f-a27b-bfba50ef4672,PS110-000821,ПС 110 кВ Степь,ПС 110 кВ Степь,Substation
65a2361a96b9132bd04d7bf1,4cad2385-d382-474c-98b8-5162e8b6eff5,PS110-000810,ПС 110 кВ Дульдурга,ПС 110 кВ Дульдурга,Substation
65a2361a96b9132bd04d7bf2,4cb5ac7d-6e0b-4f7a-ae4d-3a2cc82ed70f,PS110-000316,ПС 110 кВ ХБК,ПС 110 кВ ХБК,Substation
65a2361a96b9132bd04d7bf3,4cb5d1d7-92ba-4cf3-9c7c-b90e04235154,PS110-000300,ПС 110 кВ Золотушинская,ПС 110 кВ Золотушинская,Substation
65a2361a96b9132bd04d7bf4,4d084d85-16a1-41c5-be7f-3dd6f2309ff5,PS110-000562,ПС 110 кВ Осинниковская,ПС 110 кВ Осинниковская,Substation
65a2361a96b9132bd04d7bf5,4d8ac65b-289c-4c34-aafe-dd9e8224ff5b,PS110-000271,ПС 110 кВ Сиреневая,ПС 110 кВ Сиреневая,Substation
65a2361a96b9132bd04d7bf6,4db7f4bb-2140-4c09-9c6b-5e154ac9f3d7,PS110-000390,ПС 110 кВ Предмостная,ПС 110 кВ Предмостная,Substation
65a2361a96b9132bd04d7bf7,4dc0fe3c-9de8-456d-b28a-aa17182a8a63,PS110-000558,ПС 110 кВ Шахтовая,ПС 110 кВ Шахтовая,Substation
65a2361a96b9132bd04d7bf8,4e1e442d-d896-4ae0-840f-64a666f6a211,PS110-000094,ПС 110 кВ Улаганская,ПС 110 кв Улаганская,Substation
65a2361a96b9132bd04d7bf9,4e4f9916-9bd5-4663-a678-747b1af69a59,PS110-000044,ПС 110 кВ Багдарин,ПС 110 КВ БАГДАРИН,Substation
65a2361a96b9132bd04d7bfa,4e64e616-b88f-49cd-934e-79ce9aa0291a,PS110-001198,ПС 110 кВ Бугдаинская,ПС 110 кВ Бугдаинская,Substation
65a2361a96b9132bd04d7bfb,4eaedd7e-f95a-483d-bf79-c123a7273bd5,PS110-000359,ПС 110 кВ Кожаны,ПС 110 кВ Кожаны,Substation
65a2361a96b9132bd04d7bfc,4ee106c3-ff69-4e94-b1a2-d029bec681be,PS110-000552,ПС 110 кВ Орджоникидзевская,ПС 110 кВ Орджоникидзевская,Substation
65a2361a96b9132bd04d7bfd,4ef1cae1-f8c5-472a-8771-67f1e27acd22,PS110-000410,ПС 110 кВ Сухобузимская,ПС 110 кВ Сухобузимская,Substation
65a2361a96b9132bd04d7bfe,4f06972d-35e8-4f3c-9daa-0b225df6d7c3,PS110-000443,ПС 110 кВ Шапкино,ПС 110 кВ Шапкино,Substation
65a2361a96b9132bd04d7bff,4f0d85bc-8d13-456f-96e6-524140334a40,PS110-000534,ПС 110 кВ Темирская,ПС 110 кВ Темирская,Substation
65a2361a96b9132bd04d7c00,4f29d277-3888-4479-9fbb-2dedb2201d52,PS110-000252,ПС 110 кВ Первомайская (А),ПС 110 кВ Первомайская,Substation
65a2361a96b9132bd04d7c01,4f2e7182-7342-4189-959c-7fbe7836e270,PS110-000242,ПС 110 кВ Шарчинская,ПС 110 кВ Шарчинская,Substation
65a2361a96b9132bd04d7c02,5028cbb7-38d5-4843-aa6c-df0392ebb308,PS110-000274,ПС 110 кВ Калманская,ПС 110 кВ Калманская,Substation
65a2361a96b9132bd04d7c03,504dd67c-8cbd-417d-96df-4b68c79a7476,PS110-000532,ПС 110 кВ Кондомская,ПС 110 кВ Кондомская,Substation
65a2361a96b9132bd04d7c04,515069bd-42ca-4561-80aa-88e623d8400d,PS110-000447,ПС 110 кВ ЛДК-1,ПС 110 кВ Лесосибирский ЛДК-1,Substation
65a2361a96b9132bd04d7c05,51b4e796-cea1-4427-9892-e34ee8defe30,PS110-000483,ПС 110 кВ Тепличная,ПС 110 кВ Тепличная,Substation
65a2361a96b9132bd04d7c06,51d4e80d-ad90-4b97-aa9d-ced1432d8884,PS110-000766,ПС 110 кВ Нерчинск,ПС 110 кВ Нерчинск,Substation
65a2361a96b9132bd04d7c07,51d5ab9d-a7a7-4eb7-b081-9dd37e1c5759,PS110-000033,ПС 110 кВ Кабанская,ПС 110 кВ Кабанская,Substation
65a2361a96b9132bd04d7c08,51ee27d6-516e-4455-96c3-112b99e6f995,PS110-001241,ПС 110 кВ Гладенькая,ПС 110 кВ Гладенькая,Substation
65a2361a96b9132bd04d7c09,52b3f3d8-3156-4481-992e-644bef25c031,PS110-000381,ПС 110 кВ Полиграфкомбинат,ПС 110 кВ Полиграфкомбинат,Substation
65a2361a96b9132bd04d7c0a,52f523bc-cf94-4dc5-b345-3f469a9bcd6f,PS110-000023,ПС 110 кВ Майминская,ПС 110 кВ Майминская,Substation
65a2361a96b9132bd04d7c0b,53c32079-4338-400f-814d-662c2a094495,PS110-000281,ПС 110 кВ Рогозихинская,ПС 110 кВ Рогозихинская,Substation
65a2361a96b9132bd04d7c0c,53d18f8c-7e8b-4ca0-8b5c-420eab97ba87,PS110-000515,ПС 110 кВ Молодежная,ПС 110 кВ Молодёжная,Substation
65a2361a96b9132bd04d7c0d,53ee3db5-92e4-47dc-b9bf-99ce2dc0aaf1,PS110-000399,ПС 110 кВ Шинный завод,ПС 110 кВ Шинный завод,Substation
65a2361a96b9132bd04d7c0e,5468daf3-3ab9-4647-a05d-796593197428,PS110-000112,ПС 110 кВ Орджоникидзе,ПС 110 кВ Орджоникидзе,Substation
65a2361a96b9132bd04d7c0f,555b9533-59c0-449f-8c27-2b696fd4c035,PS110-000563,ПС 110 кВ Осинниковская Тепличная,ПС 110 кВ Осинниковская Тепличная,Substation
65a2361a96b9132bd04d7c10,556bcf33-0d51-4303-b193-62a6ad389318,PS110-000156,ПС 110 кВ Северо-Западная,ПС 110 кВ Северо-Западная,Substation
65a2361a96b9132bd04d7c11,55ab1444-acaf-449e-86aa-29b12c353b8b,PS110-000373,Городская-кэс,ПС 110 кВ Городская (КЭС),Substation
65a2361a96b9132bd04d7c12,5624c939-2f94-4940-ae65-f0587474ced5,PS110-000346,ПС 110 кВ Береш,ПС 110 кВ Береш,Substation
65a2361a96b9132bd04d7c13,579d1bd9-b191-444c-bb9d-c4b3ca857052,PS110-000573,ПС 110 кВ Тырганская,ПС 110 кВ Тырганская,Substation
65a2361a96b9132bd04d7c14,5818ee43-3078-423d-844d-522ceff16885,PS110-000091,ПС 110 кВ Кебезенская,ПС 110 кВ Кебезеньская,Substation
65a2361a96b9132bd04d7c15,59237d5d-8204-4f8c-b3aa-b3fb96aa92d4,PS110-000465,ПС 110 кВ Унер,ПС 110 кВ Унерская,Substation
65a2361a96b9132bd04d7c16,5985d014-582d-4a8c-a0e7-966024376102,PS110-000792,ПС 110 кВ Молодежная,ПС 110 кВ Молодёжная,Substation
65a2361a96b9132bd04d7c17,59b5e049-4dea-4e58-905f-dc1dba7d4c3f,PS110-000484,ПС 110 кВ Толевая,ПС 110 кВ Толевая,Substation
65a2361a96b9132bd04d7c18,59da7783-cebc-41a3-a5d8-11cdd271bbf8,PS110-000433,ПС 110 кВ Романовская,ПС 110 кВ Романовская,Substation
65a2361a96b9132bd04d7c19,5b06b479-654f-4533-bd40-26441096017e,PS110-000183,ПС 110 кВ Мирная (А),ПС 110 кВ Мирная,Substation
65a2361a96b9132bd04d7c1a,5b4de2f8-10b8-47e9-b355-b59a68f9ad55,PS110-000037,ПС 110 кВ Мостовка,ПС 110 кВ Мостовка,Substation
65a2361a96b9132bd04d7c1b,5b99744a-17cd-4ae9-b421-647e4e998747,PS110-000789,ПС 110 кВ Кайдаловская,ПС 110 кВ Кайдаловская,Substation
65a2361a96b9132bd04d7c1c,5bacc4e5-e5fe-4dad-b8a7-79c3a072e4d7,PS110-000109,ПС 110 кВ Знаменка,ПС 110 кВ Знаменка,Substation
65a2361a96b9132bd04d7c1d,5bb536f9-d246-4a0c-a4bc-fd873c285907,PS110-000543,ПС 110 кВ Водная,ПС 110 кВ Водная,Substation
65a2361a96b9132bd04d7c1e,5bfb6643-66a0-49c0-9311-c08be5d3593b,PS110-000172,ПС 110 кВ РМЗ,ПС 110 кВ РМЗ,Substation
65a2361a96b9132bd04d7c1f,5cb44180-e20a-4f1a-9932-0c126990ef0d,PS110-000040,ПС 110 кВ СЛПБ,ПС 110 кВ СЛПБ,Substation
65a2361a96b9132bd04d7c20,5cd5afcd-9838-4867-a7a1-227804f3e2de,PS110-000357,ПС 110 кВ Учум,ПС 110 кВ Учум,Substation
65a2361a96b9132bd04d7c21,5db0b533-55d0-4c8f-a937-dd0264684f8f,PS110-001367,ПС 110 кВ Имени Сморгунова,ПС 110 кВ Имени Сморгунова,Substation
65a2361a96b9132bd04d7c22,5de4e340-9ee6-4ad5-9f05-388cfd937846,PS110-000272,ПС 110 кВ Центральная,ПС 110 кВ Центральная,Substation
65a2361a96b9132bd04d7c23,5e106f1a-4f45-4e86-be47-965240ae5de7,PS110-000408,ПС 110 кВ Частоостровская,ПС 110 кВ Частоостровская,Substation
65a2361a96b9132bd04d7c24,5E4014AD-7865-44FA-909E-FBF695E1B48A,PS110-000119,ПС 110 кВ Юго-Западная,ПС 110 кВ Юго-Западная,Substation
65a2361a96b9132bd04d7c25,5ea93f73-4576-4cf8-8693-4a2b87c83816,PS110-000611,ПС 110 кВ Восточная,ПС 110 кВ Восточная,Substation
65a2361a96b9132bd04d7c26,5ef6a47f-ef21-49e8-adda-084bd6b91900,PS110-000303,ПС 110 кВ Краснощековская,ПС 110 кВ Краснощековская,Substation
65a2361a96b9132bd04d7c27,5f443cab-d7a9-4a0b-bc51-86f833b79f51,PS110-000488,ПС 110 кВ Макаракская,ПС 110 кВ Макаракская,Substation
65a2361a96b9132bd04d7c28,5f572615-9500-4e98-94be-eeee8b8e974b,PS110-000276,ПС 110 кВ Приобская,ПС 110 кВ Приобская,Substation
65a2361a96b9132bd04d7c29,5f8edb76-1458-4f71-a16f-b3dbbb96fd1b,PS110-000403,ПС 110 кВ Овсянка,ПС 110 кВ Овсянка,Substation
65a2361a96b9132bd04d7c2a,60bd4c33-8bc6-43cc-9157-fa24b179ca53,PS110-000553,ПС 110 кВ РМК,ПС 110 кВ РМК,Substation
65a2361a96b9132bd04d7c2b,6124daca-0b33-4ced-944b-aff9044b7cbe,PS110-000382,ПС 110 кВ Пролетарская,ПС 110 кВ Пролетарская,Substation
65a2361a96b9132bd04d7c2c,61986193-41c5-4e5f-a139-08c167e6e39c,PS110-000994,ПС 110 кВ Боготольский ПП,ПС 110 кВ Боготольский ПП,Substation
65a2361a96b9132bd04d7c2d,6243d54e-a4d5-4b13-9dfc-175699960c8b,PS110-000273,ПС 110 кВ Юго-Западная,ПС 110 кВ Юго-Западная,Substation
65a2361a96b9132bd04d7c2e,629b71f5-80de-45c9-8d50-32fe35e6fb30,PS110-000060,ПС 110 кВ Иволга,ПС 110 КВ ИВОЛГА,Substation
65a2361a96b9132bd04d7c2f,62a43340-a7b9-41cb-87d7-a3f8c4c61b16,PS110-000496,ПС 110 кВ Большеямная,ПС 110 кВ Большеямная,Substation
65a2361a96b9132bd04d7c30,63add2dc-6b4d-4879-807c-429dc41df3c2,PS110-000279,ПС 110 кВ Комсомольская (А),ПС 110 кВ Комсомольская,Substation
65a2361a96b9132bd04d7c31,63be419b-4b52-46ab-838f-e6dbe773eb46,PS110-000126,ПС 110 кВ Черногорская-городская,ПС 110 кВ Черногорская-городская,Substation
65a2361a96b9132bd04d7c32,643493fe-3fdf-4ef9-be16-f1615a04540a,PS110-000508,ПС 110 кВ Цинкзаводская,ПС 110 кВ Цинкзаводская,Substation
65a2361a96b9132bd04d7c33,64ee0b5a-419d-429f-b6ef-d72169781a97,PS110-000174,ПС 110 кВ Шубинская,ПС 110 кВ Шубинская,Substation
65a2361a96b9132bd04d7c34,650f3694-578e-4c79-a480-85030562a500,PS110-000148,ПС 110 кВ Катунь,ПС 110кВ Катунь,Substation
65a2361a96b9132bd04d7c35,652ba0d3-03d3-47db-8a69-2ab03daa851e,PS110-000569,ПС 110 кВ Киселевская-Заводская,ПС 110 кВ Киселёвская-Заводская,Substation
65a2361a96b9132bd04d7c36,65e20214-b765-4aa5-a8a0-9b990cdb2090,PS110-000546,ПС 110 кВ Ильинская-Городская-2,ПС 110 кВ Ильинская-Городская-2,Substation
65a2361a96b9132bd04d7c37,65eb9b0a-8368-475f-aa74-61b170074a2d,PS110-000062,ПС 110 кВ Октябрьская,ПС 110 КВ ОКТЯБРЬСКАЯ,Substation
65a2361a96b9132bd04d7c38,6645bf4f-5f60-4b02-a1a8-f0973b9fb174,PS110-000468,ПС 110 кВ Весенняя,ПС 110 кВ Весенняя,Substation
65a2361a96b9132bd04d7c39,6669402c-cd33-4d25-bfad-0fa8ce10390e,PS110-000249,ПС 110 кВ Октябрьская (А),ПС 110 кВ Октябрьская,Substation
65a2361a96b9132bd04d7c3a,66a545f3-f31b-4431-b970-8f41493b5e45,PS110-000650,ПС 110 кВ Новотроицкая,ПС 110 кВ Новотроицкая,Substation
65a2361a96b9132bd04d7c3b,66f59a49-11f0-4e5b-8e76-ba7bfcf90bfd,PS110-000764,ПС 110 кВ Вершина Шахтамы,ПС 110 кВ Вершина Шахтамы,Substation
